205	45	44	96
202	43	49	99
207	46	39	95
200	43	44	97
196	42	46	99
193	44	50	97
193	43	44	97
191	46	41	95
181	46	48	100
176	49	45	98
167	46	50	104
162	47	47	102
162	50	43	104
159	51	42	98
157	52	39	96
155	52	38	97
152	52	39	97
152	53	40	100
157	52	37	94
159	53	41	101
163	54	42	101
177	54	36	99
181	54	41	98
188	54	41	103
197	54	48	102
246	57	41	101
215	53	59	106
229	52	54	105
238	52	53	104
241	52	63	105
238	51	71	107
235	58	40	102
234	54	45	105
229	53	42	104
234	51	36	100
235	48	37	113
238	49	42	109
239	49	40	103
244	46	41	99
252	51	61	98
254	49	52	101
243	45	59	122
232	43	75	112
220	43	56	111
209	50	51	105
194	52	47	106
179	52	49	108
168	43	48	115
159	53	45	106
149	52	45	107
138	45	44	113
130	54	44	104
122	50	44	106
118	51	44	101
117	52	47	108
123	50	45	104
128	48	44	105
138	52	39	96
145	50	41	100
154	51	39	101
166	52	38	101
175	50	43	99
187	48	43	100
200	48	42	100
213	45	44	102
255	25	39	112
251	28	43	109
235	25	62	117
249	27	49	112
252	26	45	109
250	26	50	109
241	22	65	117
251	25	53	115
239	27	72	112
236	42	45	103
228	45	48	105
223	48	37	101
207	53	42	102
189	54	43	100
176	53	44	105
160	49	47	108
150	52	45	106
140	52	42	105
130	52	44	102
122	50	44	103
118	47	45	105
117	42	44	108
119	49	45	101
127	48	44	104
135	48	42	107
145	47	44	111
157	52	45	108
169	48	49	111
186	57	52	109
201	45	48	134
212	44	55	147
219	30	66	133
230	31	38	87
235	31	32	92
238	31	33	76
274	55	37	96
264	36	52	115
271	34	48	117
244.85846	31.275978	74.005356	116.87758
254	33	49	118
238	29	64	118
230	29	69	119
219	40	62	110
214	49	42	98
196	51	53	104
185	57	45	93
174	52	45	107
158	33	48	127
148	36	47	125
139	55	42	104
131	53	43	105
124	50	44	108
119	47	48	111
119	50	46	109
120	41	45	117
123	52	45	106
129	41	45	119
138	53	44	107
148	38	46	126
161	48	48	116
172	54	52	112
181	43	58	122
192	40	60	124
207	45	55	124
197	39	78	120
198	37	57	113
195	45	48	96
197	43	43	99
200	41	42	99
201	44	44	98
205	41	42	100
210	39	44	102
218	43	63	100
226	36	63	107
219	37	62	111
210	38	72	105
202	38	57	109
190	39	56	109
178	42	52	108
170	46	48	110
164	45	46	110
158	44	45	110
148	44	45	108
139	36	45	119
132	51	45	107
129	47	45	112
130	54	45	106
135	44	44	115
136	56	44	105
137	48	47	116
142	58	45	106
147	58	47	107
155	61	48	110
159	65	53	109
166	61	57	123
174	68	52	115
184	66	47	118
187	53	47	133
187	67	45	120
185	43	53	144
188	53	46	135
189	70	45	117
188	68	45	120
233	50	42	104
187	67	45	118
188	65	49	140
187	54	48	132
187	52	49	133
186	55	54	133
187	51	57	135
185	52	52	134
188	57	50	131
189	53	55	134
189	52	55	135
188	56	68	165
188	53	47	134
187	56	46	131
185	61	47	128
224	55	43	119
187	72	46	135
187	70	49	141
184	58	45	132
183	60	49	132
183	57	53	135
183	59	50	129
185	69	50	147
184	62	64	155
183	66	61	150
184	64	59	147
183	64	65	151
184	65	64	150
181	67	65	149
182	68	61	148
179	59	51	131
182	69	48	138
177	72	51	141
179	76	44	136
213	60	40	112
215	60	39	111
216	59	39	110
216	60	39	107
217	60	41	104
174	70	47	113
222	58	39	103
225	57	40	106
231	59	40	103
234	60	38	100
235	60	42	103
238	60	41	103
239	59	38	103
237	56	39	105
238	59	43	102
238	59	44	101
239	59	40	104
239	61	39	106
235	61	38	100
222	58	47	133
219	59	47	133
225	57	45	128
225	58	48	126
226	60	50	123
228	64	48	117
228	60	50	123
229	60	47	122
228	57	48	126
227	61	49	136
228	57	46	125
230	61	42	123
230	63	46	129
231	61	47	135
229	55	45	128
230	61	48	135
228	54	48	137
225	54	49	138
221	54	50	137
218	57	47	129
215	57	52	138
215	58	48	127
209	58	51	126
204	58	55	129
206	56	52	129
211	57	52	131
211	56	51	134
212	55	52	136
211	56	49	129
207	58	54	130
210	56	53	130
214	59	50	127
217	58	50	132
218	58	49	130
217	57	50	138
216	58	53	134
213	55	53	121
212	56	55	120
211	56	56	120
210	56	56	119
214	60	53	125
213	57	53	119
215	59	53	132
216	57	53	141
221	58	45	132
221	57	45	133
223	58	44	134
223	56	49	132
213	56	49	122
207	59	45	119
201	54	43	111
190	52	44	110
178	47	46	113
168	47	43	105
156	43	43	112
145	42	42	111
134	44	45	112
129	41	43	112
120	41	45	113
119	40	45	112
122	41	47	110
125	40	49	112
134	39	44	105
145	39	43	103
156	37	45	110
173	39	44	106
183	34	47	119
200	34	43	109
213	31	44	106
232	30	39	104
244	28	44	111
249	26	52	111
263	26	42	109
266	27	46	109
269	30	46	108
268	29	45	110
224.5641	27.570522	95.92374	112.90092
244	33	62	108
244	35	49	105
234	34	58	111
218	41	44	107
200	40	42	104
184	42	43	104
156	40	51	110
140	42	49	109
129	45	42	99
110	43	47	108
101	42	46	108
92	38	46	111
85	32	47	117
87	38	49	112
87	38	49	112
97	43	45	105
106	42	43	111
115	43	42	108
124	45	43	106
140	45	46	111
155	47	48	102
169	45	50	98
182	43	40	97
194	43	54	108
210	46	51	103
206	11	72	136
226	42	49	104
233	45	51	93
229	32	43	105
230	35	42	107
223	38	44	103
201	36	53	106
196	40	40	104
178	40	46	105
167	45	44	103
153	47	40	99
137	47	41	103
119	37	44	116
108	43	43	106
96	39	47	111
95	35	44	112
93	32	46	114
96	31	47	118
196.71408	28.179104	51.379272	122.320076
100	39	49	113
111	44	46	102
125	46	44	112
142	48	44	107
155	45	46	108
174	40	45	113
195	38	48	109
202	38	46	110
208	37	54	103
212	39	48	99
218	41	59	101
223	42	59	99
222	34	84	115
220	36	84	116
